TF_a	TF_b	num_site_TF_b	exact	window
MAX.hg38.10000	NFIL3.hg38.10000	10000	6	467
MAX.hg38.10000	FOXA1.hg38.10000	10000	6	381
MAX.hg38.10000	FOSL1.hg38.10000	10000	6	379
MAX.hg38.10000	T.hg38.10000	10000	6	356
MAX.hg38.10000	ZNF680.hg38.10000	10000	6	355
MAX.hg38.10000	TAL1.hg38.10000	10000	6	344
MAX.hg38.10000	NEUROG2.hg38.10000	10000	6	315
MAX.hg38.10000	JUNB.hg38.10000	10000	6	295
MAX.hg38.10000	MAFK.hg38.10000	10000	6	255
MAX.hg38.10000	RARG.hg38.10000	10000	5	1205
MAX.hg38.10000	SPI1.hg38.10000	10000	5	678
MAX.hg38.10000	PRDM1.hg38.10000	10000	5	649
MAX.hg38.10000	NFIA.hg38.10000	10000	5	632
MAX.hg38.10000	OSR2.hg38.10000	10000	5	605
MAX.hg38.10000	HMBOX1.hg38.10000	10000	5	490
MAX.hg38.10000	MEIS1.hg38.10000	10000	5	466
MAX.hg38.10000	SMAD3.hg38.10000	10000	5	452
MAX.hg38.10000	RUNX2.hg38.10000	10000	5	430
MAX.hg38.10000	ETV2.hg38.10000	10000	5	426
MAX.hg38.10000	MEF2B.hg38.10000	10000	5	365
MAX.hg38.10000	HLF.hg38.10000	10000	5	324
MAX.hg38.10000	GATA4.hg38.10000	10000	5	238
MAX.hg38.10000	ZNF335.hg38.10000	10000	4	1964
MAX.hg38.10000	EBF1.hg38.10000	10000	4	654
MAX.hg38.10000	BACH2.hg38.10000	10000	4	635
MAX.hg38.10000	EGR3.hg38.10000	10000	4	531
MAX.hg38.10000	ZNF449.hg38.10000	10000	4	450
MAX.hg38.10000	SCRT1.hg38.10000	10000	4	439
MAX.hg38.10000	ESR1.hg38.10000	10000	4	362
MAX.hg38.10000	GATA3.hg38.10000	10000	4	310
MAX.hg38.10000	ATF4.hg38.10000	10000	4	303
MAX.hg38.10000	HES2.hg38.10000	10000	4	284
MAX.hg38.10000	ZFHX3.hg38.10000	10000	3	845
MAX.hg38.10000	PGR.hg38.10000	10000	3	719
MAX.hg38.10000	PRDM14.hg38.10000	10000	3	715
MAX.hg38.10000	MEIS2.hg38.10000	10000	3	602
MAX.hg38.10000	ESR2.hg38.10000	10000	3	481
MAX.hg38.10000	SCRT2.hg38.10000	10000	3	362
MAX.hg38.10000	GATA1.hg38.10000	10000	3	351
MAX.hg38.10000	ZNF382.hg38.10000	10000	3	326
MAX.hg38.10000	ZSCAN4.hg38.10000	10000	3	326
MAX.hg38.10000	OTX2.hg38.10000	10000	3	325
MAX.hg38.10000	SPIB.hg38.10000	10000	3	308
MAX.hg38.10000	MEF2C.hg38.10000	10000	3	301
MAX.hg38.10000	FOSB.hg38.10000	10000	3	289
MAX.hg38.10000	PDX1.hg38.10000	10000	3	252
MAX.hg38.10000	HNF1B.hg38.10000	10000	3	203
MAX.hg38.10000	TBX5.hg38.10000	10000	3	199
MAX.hg38.10000	HAND2.hg38.10000	10000	3	136
MAX.hg38.10000	PBX1.hg38.10000	10000	2	693
MAX.hg38.10000	ZNF184.hg38.10000	10000	2	567
MAX.hg38.10000	PRDM9.hg38.10000	10000	2	375
MAX.hg38.10000	GLIS3.hg38.10000	10000	2	356
MAX.hg38.10000	ZNF768.hg38.10000	10000	2	340
