overall	high_tfx	low_tfx
0.88190	0.85662	1.00000
0.89435	0.87701	0.97619
0.91523	0.91884	0.92593
0.92188	0.94709	0.85714
0.94231	0.94444	0.93750
0.87747	0.91346	0.76667
0.85103	0.88542	0.88889
0.88121	0.90909	0.76364
0.88558	0.91967	0.90000
0.92256	0.93609	0.85714
0.89636	0.95556	0.57500
0.86391	0.90160	0.76190
0.79231	0.81961	0.71591
0.92915	0.97569	0.60000
0.85591	0.89869	0.73333
0.92632	0.94815	0.89583
0.87179	0.88796	0.80000
0.82982	0.91093	0.54545
0.85714	0.86667	0.83333
0.89538	0.90882	0.82222
0.87130	0.94139	0.52500
0.90646	0.95238	0.71429
0.87458	0.92532	0.61111
0.89881	0.92690	0.84000
0.86333	0.91667	0.68519
0.88000	0.91980	0.69444
0.84763	0.86842	0.85714
0.92593	0.96825	0.77778
0.96853	0.97531	0.96875
0.90143	0.89140	0.88889
0.86625	0.89318	0.76000
0.90081	0.97436	0.68182
0.84950	0.88333	0.80000
0.88462	0.89474	0.84416
0.91092	0.88859	1.00000
0.86491	0.83754	1.00000
0.88745	0.89674	0.92000
0.88021	0.90873	0.85000
0.83626	0.88971	0.72727
0.92976	0.94928	0.88889
0.85043	0.88462	0.77500
0.87351	0.91331	0.78182
0.91026	0.91563	0.86667
0.89390	0.92708	0.73333
0.94667	0.94118	0.92500
0.86640	0.90741	0.76667
0.90571	0.95833	0.80000
0.90484	0.90972	0.90385
0.90030	0.91369	0.91071
0.88714	0.92105	0.75000
0.92222	0.96172	0.76562
0.92165	0.96491	0.74603
0.93773	0.96324	0.77778
0.88522	0.90305	0.79167
0.81593	0.85714	0.68889
0.96457	0.97507	0.90625
0.92000	0.95556	0.80000
0.92540	0.95322	0.78788
0.92747	0.95238	0.89583
0.86201	0.93426	0.67273
0.88235	0.89841	0.87500
0.87007	0.88070	0.88462
0.87778	0.88377	0.91667
0.90374	0.92281	0.84286
0.91692	0.95046	0.82143
0.90884	0.91388	0.88889
0.79538	0.83333	0.65714
0.89000	0.90000	0.88889
0.92816	0.95029	0.87273
0.89676	0.95714	0.70909
0.94328	0.95238	0.90476
0.88826	0.92549	0.75556
